wavelength,Sym_1,Sym_2,Sym_3,Sym_4,Sym_5
269.058,61.24125387,54.76655594,63.80483749,55.8109799,60.58635763
269.275,60.97037178,54.08911924,63.57658723,56.20907296,59.76331549
269.492,59.95637596,53.51548189,62.83165952,54.72145422,58.65940624
269.709,59.31949762,54.37269562,63.24759591,54.85378157,59.10182468
269.925,60.66476122,55.08485156,64.32225042,55.47951089,60.98247815
270.142,59.42934888,54.99857069,64.97641103,55.4087841,60.87532841
270.359,60.98489634,55.70571637,66.7649729,57.27672161,62.5168906
270.575,60.05985274,55.51265671,66.32138484,57.46276415,62.53747653
270.792,60.27631201,56.06527823,66.47076046,58.47818713,62.27663466
271.008,61.99370953,57.68447974,66.82678571,58.28962255,63.22590432
271.225,64.17758632,58.79079228,69.25428621,60.72770058,65.65658922
271.442,62.99571369,58.07712499,69.1388993,60.24933571,63.46925194
271.658,62.60748885,57.85172739,67.78047371,58.7554862,62.03131649
271.875,62.92240581,58.20994365,69.38869896,59.81612947,63.456072
272.091,64.69399044,58.49937763,70.59411915,61.20993801,64.794866
272.308,62.90432759,57.85122098,68.7450648,60.96561025,63.1767661
272.524,62.60331474,57.63818931,68.18581812,60.12625506,62.15459608
272.741,62.92637012,57.99655925,67.96085698,60.62316714,62.38700278
272.958,61.97594265,58.61247528,67.3352584,60.39701649,60.59662454
273.174,60.4667531,56.66719476,66.3073323,58.28346632,59.54673228
273.391,61.17301392,57.12999516,66.29334706,59.21996571,59.7689569
273.607,59.8453456,55.3570816,65.21355786,56.9199201,57.4428637
273.823,58.83666816,55.87579236,64.42265072,55.91760525,58.27797549
274.04,59.61121715,58.36294355,66.47322767,57.54218963,60.58415109
274.256,60.77001604,58.66467866,65.07397779,57.590847,60.15310243
274.473,58.8513918,57.16412391,63.81770805,56.3607759,57.89885549
274.689,60.68578528,58.14133182,64.85150291,57.09297848,58.55695414
274.906,60.33691095,57.36645515,63.48911392,56.97449918,57.4933016
275.122,59.16697878,57.06205029,62.14203148,55.74651465,56.7537831
275.338,60.65354151,57.36411849,63.34919355,56.89579014,59.23527269
275.555,59.49522798,57.80134217,63.9038463,57.60362734,58.97999945
275.771,59.78775414,57.90668117,64.96469679,58.80701308,59.80244115
275.987,59.63093515,57.27162283,63.96812058,59.4108809,58.72520192
276.204,61.12192187,57.2029238,64.49383422,59.77038856,58.97270554
276.42,60.63773655,55.68191469,62.85571504,58.00291484,57.66931565
276.636,60.00658608,56.10377792,63.18177475,58.47801722,58.24937264
276.853,60.57398244,57.10081694,63.3676422,57.38476515,58.57752423
277.069,60.20166189,56.07386564,62.97598248,56.9016065,57.61567434
277.285,60.30030542,56.5737466,63.57733956,56.45428817,58.6206637
277.502,61.38297534,56.83722818,64.21174247,57.07150342,57.78067165
277.718,61.54876474,57.26091702,63.26451003,56.28396368,56.70151563
277.934,62.97618342,57.4961174,62.88865617,56.43178406,58.67088073
278.15,61.92547139,56.93358108,62.64310079,56.03603604,58.59466716
278.366,61.89109128,57.48634427,63.51778647,56.23766432,58.98202503
278.583,60.82693505,56.87016927,62.82662943,56.67819257,58.64678992
278.799,61.33137367,57.08879773,63.88012406,58.14985132,58.9322253
279.015,62.48270454,57.62469625,63.94138702,58.77049357,58.47395898
279.231,62.42559811,57.18622537,63.91849629,59.54118369,59.69262302
279.447,62.20281415,57.65856015,62.83874466,58.90558533,59.61872564
279.663,62.21506547,57.29760396,62.30266711,58.42672355,59.11312274
279.88,60.9350839,55.99810511,61.16494446,57.07150461,58.16058177
280.096,60.45081169,55.21001648,62.06497749,58.02873348,58.26159914
280.312,61.38230375,55.63814296,62.23323962,58.24364892,57.38047591
280.528,60.55340662,54.94203425,60.92490932,56.60659858,56.39366733
280.744,61.24594911,55.32911473,61.07332467,57.28560434,57.307369
280.96,61.86807883,55.06620992,60.46361522,56.64581329,56.16379421
281.176,62.69829307,55.67303402,61.07424067,57.46894513,57.10550142
281.392,63.4257267,55.77915178,62.30154237,58.72355538,59.41272494
281.608,63.86284534,55.90871075,62.2006476,59.31862659,58.26336653
281.824,63.44717278,55.16372323,63.3610824,60.21588152,58.42064499
282.04,63.78442958,55.5954147,63.16102635,61.94971676,59.002517
282.256,63.00876209,55.53487944,63.46731222,62.57999873,58.78144957
282.472,63.08711584,56.45109923,63.95289517,62.33062789,60.07084694
282.688,62.11844734,55.64474818,63.50735975,61.9867209,59.45143406
282.904,62.11729205,55.68150487,63.69295947,61.66326596,59.19428401
283.12,61.47278522,55.36000956,62.89184335,60.35661567,58.78975726
283.336,62.60952913,56.50610767,64.15183539,61.7869341,61.31708148
283.552,61.80300949,55.74990973,64.07680333,60.15417276,60.73193945
283.768,60.29062678,54.93281847,62.46082256,57.97351485,58.21563226
283.984,59.38684264,54.22236584,61.82317922,56.63312793,56.97449969
284.199,59.91291295,54.45175136,62.4024726,56.54948296,57.42283373
284.415,58.72208228,53.66277536,62.82221002,54.99177168,56.59765344
284.631,58.65140767,53.98537577,62.43890365,54.70697173,57.14105089
284.847,59.2899009,53.74792513,61.88724467,55.75637795,57.06985091
285.063,59.87947693,54.42644595,62.04188622,55.99145254,57.0321132
285.279,60.10045867,55.08047914,62.73129891,55.9807368,58.43976052
285.494,60.4651375,55.02939125,62.99859797,57.32664554,59.16988788
285.71,59.76909022,54.47241251,62.63169961,56.54574685,57.46550652
285.926,59.41543218,54.33422825,61.80179508,56.89094993,56.99054869
286.142,58.57731554,54.23823785,62.83373316,57.1257324,56.79470074
286.357,58.79050722,53.79233291,62.02029378,56.43120852,56.25045329
286.573,58.58940567,54.04313552,61.78788603,56.10946785,55.99740689
286.789,58.772752,53.16987748,60.44572126,56.44058612,55.77261226
287.005,60.45149518,53.37416742,61.75263183,57.4514742,56.70485329
287.22,60.70781419,53.49377366,62.42211424,56.6202033,56.59096833
287.436,60.38232359,53.2765317,62.97692591,56.65837043,56.54116387
287.652,60.92619913,53.02812003,62.98682905,57.74619189,56.04601433
287.867,59.70885342,52.19661987,61.95387047,55.79524233,54.40050518
288.083,59.07561617,52.97441957,63.25599707,55.55791967,54.61041996
288.299,61.13536535,54.76274241,64.86608289,57.55780166,57.53597692
288.514,61.77240496,55.40783383,65.51521709,58.42062085,58.88286198
288.73,61.77220666,55.94750066,66.58891874,59.41711393,59.80810488
288.945,61.85641205,56.23093059,67.19105531,58.70400518,59.72944951
289.161,63.9399681,58.74270579,69.08812003,59.73078304,61.99515034
289.377,63.47204757,59.32145797,69.3225186,59.35373513,62.43272465
289.592,61.8623887,58.13974429,67.6759384,57.96303721,62.67293314
289.808,62.64553619,58.51628101,67.4308116,58.28290138,63.96391916
290.023,61.86374315,57.64580055,66.42991194,57.47320636,63.00137506
290.239,63.15115499,58.08973542,67.33156496,58.28507352,63.37685964
290.454,63.70796541,58.108787,66.1876633,57.3626039,63.11283126
290.67,63.21738158,57.43001279,65.22499644,57.00668967,62.32691669
290.885,62.57094806,57.44570207,64.12076549,57.31651235,62.59453063
291.101,63.21125541,57.92610325,64.11837791,58.1509098,63.54228558
291.316,62.16398555,57.27918311,62.53496004,57.28028771,62.50686046
291.532,61.07551363,56.23010819,61.41466165,56.22155789,61.24920783
291.747,61.62347733,55.87254985,61.7905865,56.9079074,60.18798315
291.963,63.51999665,57.21629429,63.1971313,58.35148026,59.81137431
292.178,63.37084459,56.69179678,62.76581887,58.03962281,58.82279626
292.393,63.03644527,56.94214807,61.91692863,56.9453512,58.39352708
292.609,63.68266727,58.36785165,62.22729995,57.3786007,59.30077201
292.824,63.09023345,56.92658033,61.48391446,57.7894475,59.22417863
293.039,62.36248975,57.00489012,61.49025141,56.79160051,58.17231006
293.255,63.10531774,57.09919921,62.34530152,56.35674066,57.72839836
293.47,62.87760111,57.13329778,62.88100304,55.92234528,56.93673019
293.686,62.59476666,56.01693917,62.02878515,57.2412912,57.56935532
293.901,63.98075979,57.64952617,64.05884078,58.92949066,58.57023886
294.116,62.25143325,56.75792157,62.35087415,56.94787936,58.34323783
294.331,60.53730324,55.71955197,60.94554448,55.74430938,58.03878436
294.547,59.10447938,55.30673801,61.929075,56.56674168,57.91816364
294.762,59.78668487,56.37760092,63.32719916,57.69635761,58.47625001
294.977,60.10309249,56.35921065,64.39160545,59.07187539,60.35940253
295.192,60.54622536,56.34775056,64.84856021,58.30774744,60.34020547
295.408,60.28830327,56.19277871,64.54717957,58.35535659,59.61624465
295.623,61.35091874,56.1740346,64.80647521,57.57319627,59.0449475
295.838,61.14458588,56.64404317,64.48734753,57.44952495,59.87255125
296.053,61.95572701,58.53481927,65.80067565,58.12870908,60.74485645
296.268,61.08827425,55.69258908,63.51303962,56.15012867,58.44202932
296.484,62.26712712,56.94947335,64.25412069,56.81077619,58.58606628
296.699,63.06087392,57.58936378,65.68766467,57.0931566,58.66556675
296.914,65.05816191,59.34612708,66.06684618,57.53219607,59.49749039
297.129,64.49834473,58.89494289,65.77263101,57.5208036,59.72262534
297.344,63.51685384,58.16671537,64.86750764,56.58053681,58.37839659
297.559,63.48713163,59.00941479,65.61849141,57.41572179,59.35512651
297.774,63.32929457,57.41778815,65.33244519,57.08460179,59.50766602
297.989,63.79643204,57.59296882,64.96455692,57.29136765,60.738473
298.204,65.06661057,57.59342773,65.50209997,58.70519262,61.14995906
298.419,65.02181754,56.71683699,64.68614893,58.03319388,60.58853461
298.635,64.39046862,57.01606757,65.15525932,58.69294698,60.50905084
298.85,64.41418835,57.25655172,64.86907799,59.79589985,62.25446339
299.065,63.061507,56.27342174,63.94911794,59.83509318,60.91998131
299.28,62.22166289,55.87060478,64.13710805,59.07360916,61.1199647
299.495,62.13668697,56.0714863,64.51008489,59.68334255,61.98322469
299.71,62.60373731,56.09853655,64.05666423,59.22248659,61.62758882
299.924,62.51932079,55.90556452,63.23176995,59.1487031,60.08720016
300.139,62.05060499,56.65453425,63.34235446,59.20689151,60.03625196
300.354,59.69245187,55.0975706,62.38070229,58.58689124,59.38363913
300.569,58.84251853,54.63856497,61.26754212,57.03679616,58.39543692
300.784,59.75389445,56.19797216,63.02116347,58.28756632,59.66199003
300.999,60.49130481,57.30300077,64.06048678,59.29686006,62.6311255
301.214,59.1270309,56.35643856,63.63638418,58.50203259,59.94307066
301.429,60.25808358,56.54212421,63.42567734,59.03126166,61.10718458
301.644,59.83259555,55.12458173,61.83542673,58.40719726,59.40672531
301.859,59.70564782,55.26810943,61.78917745,58.62246271,58.67470325
302.073,58.97589179,54.75881931,62.25624983,59.1077563,58.46301325
302.288,59.8525015,54.84724322,62.84407945,60.00550886,59.94510258
302.503,60.54515672,56.04771099,63.20322547,60.6801093,61.91569572
302.718,61.0319638,56.74077383,63.63599501,61.49900627,61.8312041
302.933,61.22390807,56.18525587,64.09899756,61.50845888,62.04385651
303.147,61.71235455,56.12507039,63.65781796,60.96483473,62.22367113
303.362,62.02228889,56.07261374,63.79072641,61.33139112,61.80329126
303.577,62.87104102,55.44993409,64.05232753,60.781483,62.17960945
303.792,62.49392378,55.87077981,63.73934279,60.06412271,62.19805548
304.006,64.9534914,58.30922924,65.36533756,62.79502485,65.98405694
304.221,65.34231221,58.43238649,65.72182174,62.39738923,65.98446149
304.436,66.41514044,58.67298717,65.85314397,62.53549555,66.03076766
304.65,66.30147532,59.52373435,66.09411566,62.2852161,66.17971231
304.865,65.76261895,58.35945077,66.3516614,60.64830582,63.03410901
305.08,67.04302276,59.37529255,66.48834091,60.96345113,63.26471538
305.294,65.75330026,59.23520698,66.66603377,60.89079556,63.1747895
305.509,66.21565481,59.05853625,67.03824259,61.95246208,62.31815183
305.724,65.43491765,59.05609461,65.76883949,60.61369422,60.01287938
305.938,66.14432245,59.94654371,66.15071317,60.58757195,60.8307036
306.153,65.16218534,59.5963196,66.55842973,58.86288132,59.65438791
306.367,62.26398376,58.00301271,65.50878958,57.35440528,56.49410224
306.582,62.91494022,57.89944664,65.72667732,57.51324093,57.52420134
306.797,61.86252671,57.34078746,65.03488085,55.97107416,57.0124631
307.011,60.7956749,55.88509479,64.05462816,55.09486785,56.17185949
307.226,60.53795166,55.02190171,62.61404932,54.96366376,56.08657994
307.44,58.49168345,52.01705739,61.48511424,53.24124024,54.6223007
307.655,60.3875196,52.87145369,61.94168733,55.29926765,55.26668738
307.869,57.39579315,51.04830138,59.65997456,52.65663577,52.79259815
308.084,57.35134793,50.3315325,59.69894056,52.55826442,53.29602734
308.298,56.02883445,50.35396426,59.61449709,53.44746445,53.32143268
308.513,57.7689208,50.94135921,60.64536424,56.32627404,54.14466464
308.727,57.6812359,50.43277391,60.33312415,55.12771419,54.38528246
308.941,56.97985812,50.09262616,58.94268038,53.6639451,52.77353285
309.156,57.061864,51.21340797,59.32073828,53.27409172,53.53719585
309.37,56.90352899,51.23821915,58.85862299,53.55534397,53.48259127
309.585,57.72217516,53.0822014,60.20848067,54.9179389,56.17790151
309.799,58.30321462,55.24240421,61.55316487,56.56096724,58.0619825
310.013,57.20018025,54.0292553,60.57225572,54.44780496,56.46509554
310.228,58.62293954,55.494159,62.50652013,55.49768449,59.63951225
310.442,58.64460937,55.93482034,63.45571385,56.49688298,60.16859001
310.656,60.14713871,57.56786862,63.04331659,57.14602668,61.00849689
310.871,59.6528774,58.18355979,63.68807777,57.63070449,61.3260972
311.085,59.51836223,57.91642933,62.82478235,58.00300499,61.30251343
311.299,60.78409212,58.6486979,63.61563208,59.36857184,62.51185891
311.514,60.551803,58.31085103,63.3309576,61.34175881,62.42257257
311.728,60.99672454,59.227832,64.36937867,61.25031939,62.89581082
311.942,60.93171657,58.47991514,64.52299751,61.59687224,62.24703109
312.156,60.46912686,57.97486386,63.90337124,59.63575192,61.23248441
312.37,61.12378531,58.78638228,63.72274493,59.02585738,62.10068296
312.585,60.37653443,58.08727514,63.28997423,59.74846709,60.94960179
312.799,60.75606152,58.17628149,62.88858607,58.42631333,60.35766226
313.013,60.91986301,56.35113125,63.87067745,58.49776437,60.47570428
313.227,60.99979416,55.51313876,61.74809469,57.15230997,59.87382154
313.441,62.5620261,56.307969,62.74722893,57.22966714,60.54528405
313.656,61.52697021,54.49907653,61.70144177,56.02210409,58.86758895
313.87,61.21755809,54.26827379,61.10391501,55.35262227,58.55369609
314.084,61.34803551,53.47424698,61.27326951,55.09756212,57.81366353
314.298,61.11901367,53.30244484,60.81322793,54.54221736,57.29170944
314.512,61.77114985,54.39000965,61.02623849,56.1325828,57.11678677
314.726,61.93501342,54.67321781,61.54326393,57.10388754,57.94798054
314.94,63.5811283,55.37936792,62.24019466,57.97924648,58.97605523
315.154,63.51885412,55.41119469,62.76456529,59.01750619,59.76952117
315.368,61.11057801,55.38112389,60.94877812,57.13149986,57.30791099
315.582,61.65892647,55.47832,62.74106352,58.01287836,58.78588189
315.796,60.93730893,55.38449781,62.17347795,57.46606962,57.91960327
316.01,61.51850973,56.56891565,63.08080228,59.03731738,59.24132229
316.224,62.0862914,56.78409485,64.08742247,58.30053986,59.17200303
316.438,62.87850981,58.4223042,64.57469658,60.71249073,60.48785508
316.652,64.06853338,58.52616541,65.21896286,61.18347341,60.91193059
316.866,64.25824064,58.02286928,65.12219515,61.02470256,61.1224596
317.08,64.69702397,58.78175009,66.24221681,61.35353178,60.53585767
317.294,64.01869495,58.94846243,66.16713625,60.04955196,59.89287246
317.508,64.41846289,60.08389157,66.6213879,60.40553359,60.84864755
317.722,66.17890172,60.18655024,67.89346492,61.01322808,62.55513861
317.936,65.51726038,60.00069017,67.1256136,60.86709272,61.19928112
318.15,65.57323538,59.79972982,67.73141725,61.12704146,62.28438973
318.364,64.11798361,59.03648769,67.1161528,59.53239654,61.48269463
318.577,65.25349755,59.0996668,67.05512556,60.30081421,61.63985814
318.791,63.8063719,56.85309961,64.94333522,57.27721671,59.9151678
319.005,63.29833018,58.01824229,65.49946467,57.60947505,60.38564062
319.219,63.40032921,57.28506077,64.71448133,57.68215662,59.94532668
319.433,62.08118354,56.15129842,63.43400316,57.38890975,59.06371115
319.647,61.18028262,55.16763951,62.9993592,56.65028431,58.5518064
319.86,60.53664489,53.77555946,62.52205006,56.07869526,56.86618706
320.074,60.17814115,53.43593836,62.91957598,56.38933428,56.37084817
320.288,59.93087961,53.38283794,62.70497145,55.40401734,57.11813999
320.502,60.61426576,53.97920584,63.23054204,56.07441193,57.42883063
320.715,59.89069781,53.77731914,62.4360023,55.61522669,55.3424728
320.929,59.34979122,54.74084271,63.79096099,56.22827327,57.45961613
321.143,59.10236778,55.41461267,64.74675675,57.31090219,57.92461349
321.356,58.500467,53.803977,62.61668117,55.82104565,56.68846176
321.57,57.09034355,53.51388758,63.38007084,55.15120891,56.26995975
321.784,58.09210041,53.10810058,63.36396956,55.99765864,56.94936522
321.997,59.08287312,53.10610786,64.11336553,56.92183635,57.06766127
322.211,59.8617589,53.77344003,64.4538239,57.0692344,57.15933267
322.425,58.60861561,53.01197162,62.74774096,55.54748426,56.22761062
322.638,59.30578132,54.20122432,64.41300192,56.86879179,57.55580524
322.852,58.83199625,54.3737511,64.67255587,57.77339742,58.12760553
323.065,59.53050325,54.77242541,66.38546431,58.58503339,59.14829095
