genes,signedlogP
evm.TU.Ap12.1241,NA
evm.TU.Ap12.1242,NA
evm.TU.Ap12.1243,NA
evm.TU.Ap12.1244,NA
evm.TU.Ap12.1245,NA
evm.TU.Ap12.1246,-0.05791973739127
evm.TU.Ap12.1247,0.008234937892299
evm.TU.Ap12.1248,0.0226909740817925
evm.TU.Ap12.1249,-0.0579207263709563
evm.TU.Ap12.125,0.00846313441526143
evm.TU.Ap12.1250,NA
evm.TU.Ap12.1251,NA
evm.TU.Ap12.1252,NA
evm.TU.Ap12.1253,-0.209951007383243
evm.TU.Ap12.1254,NA
evm.TU.Ap12.1255,0.00371312360867087
evm.TU.Ap12.1256,-0.0579207263709563
evm.TU.Ap12.1257,NA
evm.TU.Ap12.1258,NA
evm.TU.Ap12.1259,NA
evm.TU.Ap12.126,-0.311464306463133
evm.TU.Ap12.1260,NA
evm.TU.Ap12.1261,0.625017542402664
evm.TU.Ap12.1262,-0.0535209242089925
evm.TU.Ap12.1263,-0.243904766465282
evm.TU.Ap12.1264,-1.31495266224666
evm.TU.Ap12.1265,0.747545140148637
evm.TU.Ap12.1266,0.144843853556083
evm.TU.Ap12.1267,0.791044116584442
evm.TU.Ap12.1268,0.273365567564913
evm.TU.Ap12.1269,0.840409450079109
evm.TU.Ap12.127,-0.202517522545911
evm.TU.Ap12.1270,1.31925842078821
evm.TU.Ap12.1271,0.67038231794857
evm.TU.Ap12.1272,0.743955627044737
evm.TU.Ap12.1273,-0.712323989469352
evm.TU.Ap12.1274,-0.123339850160849
evm.TU.Ap12.1275,NA
evm.TU.Ap12.1276,NA
evm.TU.Ap12.1277,0.602855387077164
evm.TU.Ap12.1278,1.22887104725746
evm.TU.Ap12.1279,0.541543686740387
evm.TU.Ap12.128,-0.357180180030122
evm.TU.Ap12.1280,NA
evm.TU.Ap12.1281,1.78313297466579
evm.TU.Ap12.1282,0.856929227166377
evm.TU.Ap12.1283,-0.278635465851786
evm.TU.Ap12.1284,-0.965869905702082
evm.TU.Ap12.1285,NA
evm.TU.Ap12.1286,-0.05791973739127
evm.TU.Ap12.1287,NA
evm.TU.Ap12.1288,NA
evm.TU.Ap12.1289,NA
evm.TU.Ap12.129,1.23878047807066
evm.TU.Ap12.1290,-0.209948764240596
evm.TU.Ap12.1291,-0.819085039918953
evm.TU.Ap12.1292,-0.684035785156915
evm.TU.Ap12.1293,0.0314802924822121
evm.TU.Ap12.1294,NA
evm.TU.Ap12.1295,-0.110713503869185
evm.TU.Ap12.1296,0.697629611229158
evm.TU.Ap12.1297,0.263670533999699
evm.TU.Ap12.1298,0.0154095461551725
evm.TU.Ap12.1299,0.277674587329105
evm.TU.Ap12.13,-0.466929555058417
evm.TU.Ap12.130,0.752475977449176
evm.TU.Ap12.1300,-1.30277422056249
evm.TU.Ap12.1301,4.89232839262311
evm.TU.Ap12.1302,-0.929971436276345
evm.TU.Ap12.1303,0.450683359949738
evm.TU.Ap12.1304,-0.0579207263709563
evm.TU.Ap12.1305,0.0918474509280607
evm.TU.Ap12.1306,1.0158412356274
evm.TU.Ap12.1307,-0.351003542598997
evm.TU.Ap12.1308,-0.131542752329689
evm.TU.Ap12.1309,-0.0579207263709563
evm.TU.Ap12.131,1.44722983365482
evm.TU.Ap12.1310,NA
evm.TU.Ap12.1311,-0.130462284493942
evm.TU.Ap12.1312,NA
evm.TU.Ap12.1313,NA
evm.TU.Ap12.1314,NA
evm.TU.Ap12.1315,NA
evm.TU.Ap12.1316,NA
evm.TU.Ap12.1317,NA
evm.TU.Ap12.1318,NA
evm.TU.Ap12.1319,-0.05791973739127
evm.TU.Ap12.132,-4.53901003564402
evm.TU.Ap12.1320,NA
evm.TU.Ap12.1321,NA
evm.TU.Ap12.1322,NA
evm.TU.Ap12.1323,NA
evm.TU.Ap12.1324,NA
evm.TU.Ap12.1325,NA
evm.TU.Ap12.1326,NA
evm.TU.Ap12.1327,-0.797502966576288
evm.TU.Ap12.1328,0.82660264710691
evm.TU.Ap12.1329,1.76046596009963
evm.TU.Ap12.133,0.599578772897773
evm.TU.Ap12.1330,1.00578115982351
evm.TU.Ap12.1331,-1.10629159663695
evm.TU.Ap12.1332,0.275123099120894
evm.TU.Ap12.1333,-0.0676521082367514
evm.TU.Ap12.1334,-0.0579207263709563
evm.TU.Ap12.1335,-0.10753318586193
evm.TU.Ap12.1336,-0.109497330420775
evm.TU.Ap12.1337,-0.125141221234036
evm.TU.Ap12.1338,1.18609422686823
evm.TU.Ap12.1339,0.191869920466954
evm.TU.Ap12.134,0.0135683866915033
evm.TU.Ap12.1340,3.35040112831094
evm.TU.Ap12.1341,0.409586523718969
evm.TU.Ap12.1342,-0.296098892204314
evm.TU.Ap12.1343,-1.3278961503229
evm.TU.Ap12.1344,2.11147626309095
evm.TU.Ap12.1345,NA
evm.TU.Ap12.1346,-0.349794219722022
evm.TU.Ap12.1347_evm.TU.Ap12.1355,0.654071854969969
evm.TU.Ap12.1348,NA
evm.TU.Ap12.1349,NA
evm.TU.Ap12.135,0.398359847506503
evm.TU.Ap12.1350,NA
evm.TU.Ap12.1351,NA
evm.TU.Ap12.1352,NA
evm.TU.Ap12.1353,NA
evm.TU.Ap12.1354,NA
evm.TU.Ap12.1356,-0.341743821356107
evm.TU.Ap12.1357,0.0339478433232498
evm.TU.Ap12.1358,-0.0709283720473301
evm.TU.Ap12.1359,0.472328310583999
evm.TU.Ap12.136,-2.38929180157401
evm.TU.Ap12.1360,-0.0961167038893314
evm.TU.Ap12.1361,0.420362435785162
evm.TU.Ap12.1362,0.174063028663847
evm.TU.Ap12.1363,NA
evm.TU.Ap12.1364,NA
evm.TU.Ap12.1365,NA
evm.TU.Ap12.1366,NA
evm.TU.Ap12.1367,-0.0161152385253526
evm.TU.Ap12.1368,-0.0579207263709565
evm.TU.Ap12.1369,NA
evm.TU.Ap12.137,-0.05791973739127
evm.TU.Ap12.1370,NA
evm.TU.Ap12.1371,NA
evm.TU.Ap12.1372,0.964651977606114
evm.TU.Ap12.1373,0.693417994987124
evm.TU.Ap12.1374,-7.80033366354312
evm.TU.Ap12.1375,-0.665907449338794
evm.TU.Ap12.1376,-4.59288492773163
evm.TU.Ap12.1377,NA
evm.TU.Ap12.1378,NA
evm.TU.Ap12.1379,NA
evm.TU.Ap12.138,0.011117287856128
evm.TU.Ap12.1380,-5.00542233516929
evm.TU.Ap12.1381,-0.0190240654482026
evm.TU.Ap12.1382,-0.0793766599278569
evm.TU.Ap12.1383,0.447740432497683
evm.TU.Ap12.1384,-0.408949525749663
evm.TU.Ap12.1385,0.952253878641196
evm.TU.Ap12.1386,0.781301055886134
evm.TU.Ap12.1387,-0.0610113949013144
evm.TU.Ap12.1388,0.654724457626807
evm.TU.Ap12.1389,-0.662575298760965
evm.TU.Ap12.139,3.3263007468009
evm.TU.Ap12.1390,-1.92685754808773
evm.TU.Ap12.1391,-0.622716119823081
evm.TU.Ap12.1392,-0.633828602026787
evm.TU.Ap12.1393,1.53215625043766
evm.TU.Ap12.1394,1.00125168671348
evm.TU.Ap12.1395,1.1725815327718
evm.TU.Ap12.1396,NA
evm.TU.Ap12.1397,-0.05791973739127
evm.TU.Ap12.1398,NA
evm.TU.Ap12.1399,NA
evm.TU.Ap12.14,2.68175313890265
evm.TU.Ap12.140,-1.16282358761479
evm.TU.Ap12.1400,NA
evm.TU.Ap12.1401,-0.209949885811448
evm.TU.Ap12.1402,NA
evm.TU.Ap12.1403,-0.106471637431109
evm.TU.Ap12.1404,-0.057921715351539
evm.TU.Ap12.1405,0.0200595689798504
evm.TU.Ap12.1406,NA
evm.TU.Ap12.1407,-0.884969900646831
evm.TU.Ap12.1408,0.287076359045997
evm.TU.Ap12.1409,0.192118753932883
evm.TU.Ap12.141,-0.0679592359787228
evm.TU.Ap12.1410,1.30777801855627
evm.TU.Ap12.1411,0.74846780074661
evm.TU.Ap12.1412,-0.335867237260466
evm.TU.Ap12.1413,3.97155583109951
evm.TU.Ap12.1414,-1.36648465682313
evm.TU.Ap12.1415,-0.116220780928736
evm.TU.Ap12.1416,1.65865237979417
evm.TU.Ap12.1417,1.63325254582497
evm.TU.Ap12.1418,NA
evm.TU.Ap12.1419,0.1316326750261
evm.TU.Ap12.142,5.4174176969517
evm.TU.Ap12.1420,-1.32697772008297
evm.TU.Ap12.1421,NA
evm.TU.Ap12.1422,6.03364486507805
evm.TU.Ap12.1423,0.0984617211980873
evm.TU.Ap12.1424,2.22588867648076
evm.TU.Ap12.1425,-6.01006292043491
evm.TU.Ap12.1426,1.89263751442513
evm.TU.Ap12.1427,-0.91958295663993
evm.TU.Ap12.1428,-0.0883727108257454
evm.TU.Ap12.1429,-1.34292323937603
evm.TU.Ap12.143,-0.057921715351539
evm.TU.Ap12.1430,-0.138886152247705
evm.TU.Ap12.1431,-0.209949885811448
evm.TU.Ap12.1432,0.898373249178634
evm.TU.Ap12.1433,NA
evm.TU.Ap12.1434,0.0304502600310937
evm.TU.Ap12.1435,NA
evm.TU.Ap12.1436,NA
evm.TU.Ap12.1437,NA
evm.TU.Ap12.1438,0.0740702784736381
evm.TU.Ap12.1439,-0.0122753220794849
evm.TU.Ap12.144,-0.546743244968746
evm.TU.Ap12.1440,2.50753471846238
evm.TU.Ap12.1441,-0.678402218280912
evm.TU.Ap12.1442,1.31349321419195
evm.TU.Ap12.1443,0.441629268266077
evm.TU.Ap12.1444,-0.477772647607018
evm.TU.Ap12.1445,1.67175127264764
evm.TU.Ap12.1446,0.671527410839706
evm.TU.Ap12.1447,1.7588385792911
evm.TU.Ap12.1448,1.51397063098524
evm.TU.Ap12.1449,-0.311033274975147
evm.TU.Ap12.145,-0.209949885811448
evm.TU.Ap12.1450,0.504441997406609
evm.TU.Ap12.1451,1.29155806949411
evm.TU.Ap12.1452,NA
evm.TU.Ap12.1453,0.711077690983868
evm.TU.Ap12.1454,1.06988582769509
evm.TU.Ap12.1455,1.40187733114272
evm.TU.Ap12.1456,0.0430635876082941
evm.TU.Ap12.1457,-0.0659000330781573
evm.TU.Ap12.1458,0.0154107760387815
evm.TU.Ap12.1459,NA
evm.TU.Ap12.146,NA
evm.TU.Ap12.1460,0.564988903230262
evm.TU.Ap12.1461,3.43289017501625
evm.TU.Ap12.1462,1.83782838604953
evm.TU.Ap12.1463,NA
evm.TU.Ap12.1464,0.186170738140454
evm.TU.Ap12.1465,-0.057921715351539
evm.TU.Ap12.1466,2.32989892813382
evm.TU.Ap12.1467,0.213869833835967
evm.TU.Ap12.1468,-0.0773812310661962
evm.TU.Ap12.1469,-0.249836829169681
evm.TU.Ap12.147,NA
evm.TU.Ap12.1470,-0.131042840078083
evm.TU.Ap12.1471,1.48762927539267
evm.TU.Ap12.1472,-0.209948764240596
evm.TU.Ap12.1473,NA
evm.TU.Ap12.1474,NA
evm.TU.Ap12.1475,NA
evm.TU.Ap12.1476,0.536933162388464
evm.TU.Ap12.1477,0.163478798271389
evm.TU.Ap12.1478,-0.0307016505822576
evm.TU.Ap12.1479,-3.59846701937628
evm.TU.Ap12.148,NA
evm.TU.Ap12.1480,-1.34290250614067
evm.TU.Ap12.1481,NA
evm.TU.Ap12.1482,-0.502662373421209
evm.TU.Ap12.1483,1.69187983505896
evm.TU.Ap12.1484,0.241910934320507
evm.TU.Ap12.1485,-0.476556164831254
evm.TU.Ap12.1486,0.20934040391616
evm.TU.Ap12.1487,-0.727495706995633
evm.TU.Ap12.1488,-0.106785558556667
evm.TU.Ap12.1489,0.118951703349439
evm.TU.Ap12.149,NA
evm.TU.Ap12.1490,-0.209949885811448
evm.TU.Ap12.1491,-0.563695165702906
evm.TU.Ap12.1492,-1.2339902375503
evm.TU.Ap12.1493,-0.441265036901724
evm.TU.Ap12.1494,0.119541670686277
evm.TU.Ap12.1495,-1.89601288384024
evm.TU.Ap12.1496,-0.848255883512795
evm.TU.Ap12.1497,-1.94932937354768
evm.TU.Ap12.1498,NA
evm.TU.Ap12.1499,-0.0338511808168476
evm.TU.Ap12.15,0.0734458604533071
evm.TU.Ap12.150,NA
evm.TU.Ap12.1500,NA
evm.TU.Ap12.1501,-1.83150090750893
evm.TU.Ap12.1502,0.160839949043802
evm.TU.Ap12.1503,3.37670692247232
evm.TU.Ap12.1504,1.35054767236464
evm.TU.Ap12.1505,5.59354216433117
evm.TU.Ap12.1506,1.54400880114754
evm.TU.Ap12.1507,-0.332644751230249
evm.TU.Ap12.1508,-0.688578920920694
evm.TU.Ap12.1509,0.0425475664912799
evm.TU.Ap12.151,NA
evm.TU.Ap12.1510,0.191144016976752
evm.TU.Ap12.1511,0.678290497388504
evm.TU.Ap12.1512,-0.0579217297747216
evm.TU.Ap12.1513,-2.02330278518364
evm.TU.Ap12.1514,-1.14036268038484
evm.TU.Ap12.1515,-1.66113386742185
evm.TU.Ap12.1516,NA
evm.TU.Ap12.1517,NA
evm.TU.Ap12.1518,NA
evm.TU.Ap12.1519,NA
evm.TU.Ap12.152,NA
evm.TU.Ap12.1520,0.535772821523363
evm.TU.Ap12.1521,-0.131544861199811
evm.TU.Ap12.1522,0.812496906681724
evm.TU.Ap12.1523,-1.09209758859682
evm.TU.Ap12.1524,-0.601329474918269
evm.TU.Ap12.1525,1.52222603649681
evm.TU.Ap12.1526,-2.16329161958051
evm.TU.Ap12.1527,2.31531861007567
evm.TU.Ap12.1528,1.39696082754466
evm.TU.Ap12.1529,-6.48427286073213
evm.TU.Ap12.153,NA
evm.TU.Ap12.1530,0.972768966990779
evm.TU.Ap12.1531,-1.15834356040074
evm.TU.Ap12.1532,0.865632396022348
evm.TU.Ap12.1533,0.00823399439037612
evm.TU.Ap12.1534,-1.70945123228417
evm.TU.Ap12.1535,-0.0117944718070311
evm.TU.Ap12.1536,NA
evm.TU.Ap12.1537,0.0167839647214799
evm.TU.Ap12.1538_evm.TU.Ap12.1539,-0.135259189873978
evm.TU.Ap12.154,NA
evm.TU.Ap12.1540,-0.149299463650606
evm.TU.Ap12.1541,NA
evm.TU.Ap12.1542,-6.32473076434926
evm.TU.Ap12.1543,0.248383506122402
evm.TU.Ap12.1544,-0.421138824311667
evm.TU.Ap12.1545,NA
evm.TU.Ap12.1546,2.02338222563811
evm.TU.Ap12.1547,0.476449523979577
evm.TU.Ap12.1548,0.170295437955456
evm.TU.Ap12.1549,NA
evm.TU.Ap12.155,-0.209948764240596
evm.TU.Ap12.1550,-0.195922940001737
evm.TU.Ap12.1551,1.53476181867914
evm.TU.Ap12.1552,-2.82799985382694
evm.TU.Ap12.1553,0.096379023295324
evm.TU.Ap12.1554,-0.554540149496643
evm.TU.Ap12.1555,-0.150271608584097
evm.TU.Ap12.1556,NA
evm.TU.Ap12.1557,-0.708576151081819
evm.TU.Ap12.1558,-0.349710646011191
evm.TU.Ap12.1559,NA
evm.TU.Ap12.156,0.0925113172918147
evm.TU.Ap12.1560,0.0314771288192873
evm.TU.Ap12.1561,-0.209948764240596
evm.TU.Ap12.1562,-0.209951007383243
evm.TU.Ap12.1563,NA
evm.TU.Ap12.1564,NA
evm.TU.Ap12.1565,-0.340616742028087
evm.TU.Ap12.1566,4.09303324903891
evm.TU.Ap12.1567,NA
evm.TU.Ap12.1568,-0.430381604072643
evm.TU.Ap12.1569,0.0154116385850015
evm.TU.Ap12.157,NA
evm.TU.Ap12.1570,-0.0579227579468424
evm.TU.Ap12.1571,NA
evm.TU.Ap12.1572,-0.0579207263709563
evm.TU.Ap12.1573,-2.51138936222348
evm.TU.Ap12.1574,-0.0374086861604329
evm.TU.Ap12.1575,-0.207620988649155
evm.TU.Ap12.1576,2.17960851604054
evm.TU.Ap12.1577,-0.0579207263709563
evm.TU.Ap12.1578,0.0754376678940259
evm.TU.Ap12.1579,2.24654934286619
evm.TU.Ap12.158_evm.TU.Ap12.161,0.363177738072406
evm.TU.Ap12.1580,-0.504081979153614
evm.TU.Ap12.1581,-3.02675626798981
evm.TU.Ap12.1582,-1.47683586840104
evm.TU.Ap12.1583,-1.91598662859412
evm.TU.Ap12.1584,-0.257598870456945
evm.TU.Ap12.1585,NA
evm.TU.Ap12.1586,NA
evm.TU.Ap12.1587,0.992208689889348
evm.TU.Ap12.1588,0.176499103276063
evm.TU.Ap12.1589,NA
evm.TU.Ap12.159,NA
evm.TU.Ap12.1590,NA
evm.TU.Ap12.1591,NA
evm.TU.Ap12.1592,NA
evm.TU.Ap12.1593,-0.203773800360817
evm.TU.Ap12.1594,-2.45676386069204
evm.TU.Ap12.1595,-0.892621203416168
evm.TU.Ap12.1596,-4.38226394261094
evm.TU.Ap12.1597,-1.0979303128097
evm.TU.Ap12.1598,1.85122252254744
evm.TU.Ap12.1599,-0.1816167728451
evm.TU.Ap12.16,1.6095442031755
evm.TU.Ap12.160,NA
evm.TU.Ap12.1600,NA
evm.TU.Ap12.1601,1.15334148592324
evm.TU.Ap12.1602,NA
evm.TU.Ap12.1603,0.0211969501103103
evm.TU.Ap12.1604,-0.131542752329689
evm.TU.Ap12.1605,-0.334741919669931
evm.TU.Ap12.1606,-0.0579227043330179
evm.TU.Ap12.1607,-0.473338986026228
evm.TU.Ap12.1608,0.131486764945624
evm.TU.Ap12.1609,-0.0327962581585869
evm.TU.Ap12.1610,NA
evm.TU.Ap12.1611,NA
evm.TU.Ap12.1612,-1.99563662509899
evm.TU.Ap12.1613,NA
evm.TU.Ap12.1614,NA
evm.TU.Ap12.1615,NA
evm.TU.Ap12.1616,NA
evm.TU.Ap12.1617,-0.209949885811448
evm.TU.Ap12.1618,0.663959246434071
evm.TU.Ap12.1619,0.114006913536804
evm.TU.Ap12.162,NA
evm.TU.Ap12.1620,NA
evm.TU.Ap12.1621,-0.487802496366234
evm.TU.Ap12.1622,NA
evm.TU.Ap12.1623,-1.17057230088481
evm.TU.Ap12.1624,NA
evm.TU.Ap12.1625,NA
evm.TU.Ap12.1626,NA
evm.TU.Ap12.1627,-0.758266427656342
evm.TU.Ap12.1628,NA
evm.TU.Ap12.1629,NA
evm.TU.Ap12.163,0.0792195268293862
evm.TU.Ap12.1630,NA
evm.TU.Ap12.1631,-3.30158488319238
evm.TU.Ap12.1632,0.0844014042987229
evm.TU.Ap12.1633,NA
evm.TU.Ap12.1634,-0.209948764240596
evm.TU.Ap12.1635,0.227576306425606
evm.TU.Ap12.1636,NA
evm.TU.Ap12.1637,NA
evm.TU.Ap12.1638,NA
evm.TU.Ap12.1639,-0.396782439653521
evm.TU.Ap12.164,-0.78105092351096
evm.TU.Ap12.1640,NA
evm.TU.Ap12.1641,-1.62286290020757
evm.TU.Ap12.1642,NA
evm.TU.Ap12.1643,NA
evm.TU.Ap12.1644,-0.367875685625659
evm.TU.Ap12.1645,NA
evm.TU.Ap12.1646,NA
evm.TU.Ap12.1647,0.0500919789485852
evm.TU.Ap12.1648,-0.676279416938135
evm.TU.Ap12.1649,NA
evm.TU.Ap12.165,1.9453345883117
evm.TU.Ap12.1650,NA
evm.TU.Ap12.1651,NA
evm.TU.Ap12.1652,-1.76496944581541
evm.TU.Ap12.1653,3.94095937505545
evm.TU.Ap12.1654,NA
evm.TU.Ap12.1655,6.89222060427384
evm.TU.Ap12.1656,0.167847341735541
evm.TU.Ap12.1657,0.0924661900894527
evm.TU.Ap12.1658,0.656879942969232
evm.TU.Ap12.1659,NA
evm.TU.Ap12.166,-0.120453197360077
evm.TU.Ap12.1660,NA
evm.TU.Ap12.1661,NA
evm.TU.Ap12.1662,NA
evm.TU.Ap12.1663,0.711123666243035
evm.TU.Ap12.1664,NA
evm.TU.Ap12.1665,-0.397403603625848
evm.TU.Ap12.1666,0.604518870112982
evm.TU.Ap12.1667,3.53687221154288
evm.TU.Ap12.1668,1.00806863098339
evm.TU.Ap12.1669,-0.206123507576303
evm.TU.Ap12.167,-0.18847533071706
evm.TU.Ap12.1670,-0.0726237535245064
evm.TU.Ap12.1671,-0.560492001714025
evm.TU.Ap12.1672,0.127437075433139
evm.TU.Ap12.1673,NA
evm.TU.Ap12.1674,NA
evm.TU.Ap12.1675,-0.433438369426908
evm.TU.Ap12.1676,-0.209949885811448
evm.TU.Ap12.1677,-1.15475911450008
evm.TU.Ap12.1678,NA
evm.TU.Ap12.1679,NA
evm.TU.Ap12.168,0.164566764705894
evm.TU.Ap12.1680,NA
evm.TU.Ap12.1681,NA
evm.TU.Ap12.1682,NA
evm.TU.Ap12.1683,0.0154125888019849
evm.TU.Ap12.1684,-2.78270683037053
evm.TU.Ap12.1685,0.37624757998911
evm.TU.Ap12.1686,-0.05791973739127
evm.TU.Ap12.1687,1.17354263107386
evm.TU.Ap12.1688,NA
evm.TU.Ap12.1689,0.664716089145209
evm.TU.Ap12.169,0.10031685022193
evm.TU.Ap12.1690,NA
evm.TU.Ap12.1691,-0.05791973739127
evm.TU.Ap12.1692,-0.0431342140715976
evm.TU.Ap12.1693,-0.057921715351539
evm.TU.Ap12.1694,NA
evm.TU.Ap12.1695,NA
evm.TU.Ap12.1696,NA
evm.TU.Ap12.1697,-0.209948764240596
evm.TU.Ap12.1698,NA
evm.TU.Ap12.1699,0.0474239772097172
evm.TU.Ap12.17,-0.209949885811448
evm.TU.Ap12.170,1.53848395233602
evm.TU.Ap12.1700,NA
evm.TU.Ap12.1701,-0.22173367312236
evm.TU.Ap12.1702,-0.257320556778105
evm.TU.Ap12.1703,1.46634477338059
evm.TU.Ap12.1704,2.1310943306389
evm.TU.Ap12.1705,1.30530019624377
evm.TU.Ap12.1706,1.12872549265619
evm.TU.Ap12.1707,2.37378933602377
evm.TU.Ap12.1708,-0.166729684337331
evm.TU.Ap12.1709,3.45288600201763
evm.TU.Ap12.171,0.37504330905081
evm.TU.Ap12.1710,0.195377509250518
evm.TU.Ap12.1711,-0.382951432789784
evm.TU.Ap12.1712,0.0154105102285152
evm.TU.Ap12.1713,NA
evm.TU.Ap12.1714,NA
evm.TU.Ap12.1715,-0.0274291350275984
evm.TU.Ap12.1716,2.80303032166526
evm.TU.Ap12.1717,0.233730027968939
evm.TU.Ap12.1718,-0.0938205933686635
evm.TU.Ap12.1719,0.891093959920607
evm.TU.Ap12.172,0.406255107258471
evm.TU.Ap12.1720,1.58257483802231
evm.TU.Ap12.1721,-0.109893740371264
evm.TU.Ap12.1722,3.39051540049601
evm.TU.Ap12.1723,0.311171205132514
evm.TU.Ap12.1724,-2.09687667988954
evm.TU.Ap12.1725,3.33722412623399
evm.TU.Ap12.1726,-0.50972017440219
evm.TU.Ap12.1727,-2.5155427122294
evm.TU.Ap12.1728,NA
evm.TU.Ap12.1729,-1.20538243075749
evm.TU.Ap12.173,0.326587844978217
evm.TU.Ap12.1730,-1.15421110014964
evm.TU.Ap12.1731,NA
evm.TU.Ap12.1732,-1.04217267052624
evm.TU.Ap12.1733,-0.102660320983829
evm.TU.Ap12.1734,-0.449839674570599
evm.TU.Ap12.1735,-0.0628028419120624
evm.TU.Ap12.1736,-0.421497219863628
evm.TU.Ap12.1737,-0.481225128544333
evm.TU.Ap12.1738,NA
evm.TU.Ap12.1739,-0.0256551672390341
evm.TU.Ap12.174,NA
evm.TU.Ap12.1740,-0.209949885811448
evm.TU.Ap12.1741,NA
evm.TU.Ap12.1742,-0.231027546700093
evm.TU.Ap12.1743,NA
evm.TU.Ap12.1744,1.98120253767333
evm.TU.Ap12.1745,-0.546378254111283
evm.TU.Ap12.1746,NA
evm.TU.Ap12.1747,NA
evm.TU.Ap12.1748,NA
evm.TU.Ap12.1749,NA
evm.TU.Ap12.175,1.31794499646448
evm.TU.Ap12.1750,-1.37590784336455
evm.TU.Ap12.1751,0.20625976391389
evm.TU.Ap12.1752,-0.0785414358441834
evm.TU.Ap12.1753,NA
evm.TU.Ap12.1754,-0.131454462969576
evm.TU.Ap12.1755,-1.07288316969948
evm.TU.Ap12.1756,-1.49423196750006
evm.TU.Ap12.1757,-1.04405109217813
evm.TU.Ap12.1758,1.34679263344368
evm.TU.Ap12.1759,NA
evm.TU.Ap12.176,-0.36641988152399
evm.TU.Ap12.1760,NA
evm.TU.Ap12.1761,NA
evm.TU.Ap12.1762,NA
evm.TU.Ap12.1763,-0.0982213871470942
evm.TU.Ap12.1764,-3.86002060417478
evm.TU.Ap12.1765,-1.44284108298876
evm.TU.Ap12.1766,-0.986541772037967
evm.TU.Ap12.1767,-0.348217093350011
evm.TU.Ap12.1768,-4.21502562662544
evm.TU.Ap12.1769,0.311003627186715
evm.TU.Ap12.177,0.18656025340699
evm.TU.Ap12.1770,0.396119481640406
evm.TU.Ap12.1771,0.832755443381776
evm.TU.Ap12.1772,1.49953479572714
evm.TU.Ap12.1773,-1.13607397485694
evm.TU.Ap12.1774,NA
evm.TU.Ap12.1775,-0.231231954869727
evm.TU.Ap12.1776,0.0154106368566488
evm.TU.Ap12.1777,-0.433531718281942
evm.TU.Ap12.1778,NA
evm.TU.Ap12.1779,0.409644034234366
evm.TU.Ap12.178,0.276712069353358
evm.TU.Ap12.1780,NA
evm.TU.Ap12.1781,NA
evm.TU.Ap12.1782,0.90094659351775
evm.TU.Ap12.1783,0.360782505829293
evm.TU.Ap12.1784,NA
evm.TU.Ap12.1785,NA
evm.TU.Ap12.1786,-0.860615041885224
evm.TU.Ap12.1787,-0.731645263223777
evm.TU.Ap12.1788,2.65637463485498
evm.TU.Ap12.1789,0.381835580817732
evm.TU.Ap12.179,0.0154125888019849
evm.TU.Ap12.1790,-0.053626655904688
evm.TU.Ap12.1791,1.45928365251843
evm.TU.Ap12.1792,-3.56036615346753
evm.TU.Ap12.1793,-1.07997378459002
evm.TU.Ap12.1794,0.351629815057598
evm.TU.Ap12.1795,-0.377554999186728
evm.TU.Ap12.1796_evm.TU.Ap12.1805,-0.388811932462499
evm.TU.Ap12.1797,NA
evm.TU.Ap12.1798,NA
evm.TU.Ap12.1799,NA
evm.TU.Ap12.18,-0.108168582257111
evm.TU.Ap12.180,NA
evm.TU.Ap12.1800,NA
evm.TU.Ap12.1801,NA
evm.TU.Ap12.1802,NA
evm.TU.Ap12.1803,NA
evm.TU.Ap12.1804,NA
evm.TU.Ap12.1806,0.754388004973363
evm.TU.Ap12.1807,-0.764349155068963
evm.TU.Ap12.1808,-0.55583115848976
evm.TU.Ap12.1809,-0.756625032311644
evm.TU.Ap12.181,NA
evm.TU.Ap12.1810,1.82493298225351
evm.TU.Ap12.1811,1.65136316821797
evm.TU.Ap12.1812,-0.328783151643433
evm.TU.Ap12.1813,-1.90897461975839
evm.TU.Ap12.1814,-1.36674611247011
evm.TU.Ap12.1815,-0.0579217689653152
evm.TU.Ap12.1816,0.00991808347386152
evm.TU.Ap12.1817,0.221613016438019
evm.TU.Ap12.1818,-0.366838620289424
evm.TU.Ap12.1819,-0.199782264823241
evm.TU.Ap12.182,NA
evm.TU.Ap12.1820,-0.745191549104556
evm.TU.Ap12.1821_evm.TU.Ap12.1830,0.279158033100367
evm.TU.Ap12.1822,NA
evm.TU.Ap12.1823,NA
evm.TU.Ap12.1824,NA
evm.TU.Ap12.1825,NA
evm.TU.Ap12.1826,NA
evm.TU.Ap12.1827,NA
evm.TU.Ap12.1828,NA
evm.TU.Ap12.1829,NA
evm.TU.Ap12.183,NA
evm.TU.Ap12.1831,-0.905334011278515
evm.TU.Ap12.1832,-1.5428637974247
evm.TU.Ap12.1833,-0.303130939437883
evm.TU.Ap12.1834,0.913241300583831
evm.TU.Ap12.1835,1.10228281599563
evm.TU.Ap12.1836,-0.208500723470369
evm.TU.Ap12.1837,-0.395121391575752
evm.TU.Ap12.1838,0.781251519981066
evm.TU.Ap12.1839,0.592345637501764
evm.TU.Ap12.184,NA
evm.TU.Ap12.1840,5.21620099829739
evm.TU.Ap12.1841,-0.0329701114599436
evm.TU.Ap12.1842,0.14682428820286
evm.TU.Ap12.1843,-0.302628977811098
evm.TU.Ap12.1844,0.296955709750488
evm.TU.Ap12.1845,0.557567392916599
