genes,signedlogP
evm.TU.Ap13.467,-0.104910287006845
evm.TU.Ap13.468,-0.397043100888736
evm.TU.Ap13.469,0.148430050106855
evm.TU.Ap13.47,-1.43384236500517
evm.TU.Ap13.470,1.97369980433348
evm.TU.Ap13.471,0.358952169647822
evm.TU.Ap13.472,0.0827646598974944
evm.TU.Ap13.473,-3.16966312753001
evm.TU.Ap13.474,0.201931089631015
evm.TU.Ap13.475,-0.494241965768763
evm.TU.Ap13.476,-0.957112012686454
evm.TU.Ap13.477,-1.33938570850098
evm.TU.Ap13.478,0.497329904093135
evm.TU.Ap13.479,NA
evm.TU.Ap13.48,-0.109822803188711
evm.TU.Ap13.480,0.223535384816287
evm.TU.Ap13.481,0.198916631574122
evm.TU.Ap13.482,-1.04782346184416
evm.TU.Ap13.483,NA
evm.TU.Ap13.484,-1.22298724127713
evm.TU.Ap13.485,0.0317715429772729
evm.TU.Ap13.486,0.0317715429772729
evm.TU.Ap13.487,NA
evm.TU.Ap13.488,NA
evm.TU.Ap13.489,0.0317715015946666
evm.TU.Ap13.49,1.08972002266407
evm.TU.Ap13.490,NA
evm.TU.Ap13.491,0.0570923254548885
evm.TU.Ap13.492,-0.000928758589147023
evm.TU.Ap13.493,-0.0360703176104405
evm.TU.Ap13.494,-1.44992563489772
evm.TU.Ap13.495,-0.995227131315107
evm.TU.Ap13.496,-0.655081193941316
evm.TU.Ap13.497,NA
evm.TU.Ap13.498,-1.46328940396316
evm.TU.Ap13.499,-0.117679208525301
evm.TU.Ap13.5,0.0317711227780074
evm.TU.Ap13.50,0.519692640126101
evm.TU.Ap13.500,0.0191953453876578
evm.TU.Ap13.501,-0.913755734423688
evm.TU.Ap13.502,-1.13278290035304
evm.TU.Ap13.503,0.769131920389
evm.TU.Ap13.504,-0.335158700662243
evm.TU.Ap13.505,3.48647657921165
evm.TU.Ap13.506,0.295370125459493
evm.TU.Ap13.507,-0.761014268511493
evm.TU.Ap13.508_evm.TU.Ap13.510,4.88003958650792
evm.TU.Ap13.509,NA
evm.TU.Ap13.51,0.249050494636726
evm.TU.Ap13.511,0.0996901650000584
evm.TU.Ap13.513,NA
evm.TU.Ap13.514,NA
evm.TU.Ap13.515,NA
evm.TU.Ap13.516,NA
evm.TU.Ap13.517,NA
evm.TU.Ap13.518,NA
evm.TU.Ap13.519,NA
evm.TU.Ap13.52,NA
evm.TU.Ap13.520,NA
evm.TU.Ap13.521_evm.TU.Ap13.512,2.99561903751932
evm.TU.Ap13.522,0.361309824585477
evm.TU.Ap13.523,0.752997037270634
evm.TU.Ap13.524,-0.555231650449469
evm.TU.Ap13.525,NA
evm.TU.Ap13.526,0.573371628396568
evm.TU.Ap13.527,-0.0587666675576414
evm.TU.Ap13.528,-0.462806457887548
evm.TU.Ap13.529,-0.338645805145621
evm.TU.Ap13.53,-0.0649660425288343
evm.TU.Ap13.530,NA
evm.TU.Ap13.531,-0.000928724610446155
evm.TU.Ap13.532,-1.16871935261337
evm.TU.Ap13.533,-1.64025314979441
evm.TU.Ap13.534,-4.29679550661676
evm.TU.Ap13.535,NA
evm.TU.Ap13.536,0.0395304794797322
evm.TU.Ap13.537,NA
evm.TU.Ap13.538,0.281834379898454
evm.TU.Ap13.539,-2.24867712715349
evm.TU.Ap13.54,NA
evm.TU.Ap13.540,0.149427564670968
evm.TU.Ap13.541,-0.0013273906712927
evm.TU.Ap13.542,-0.21673933435651
evm.TU.Ap13.543,0.194045422959181
evm.TU.Ap13.544,0.223922041098551
evm.TU.Ap13.545,-1.1258244685554
evm.TU.Ap13.546,-6.44565986011916
evm.TU.Ap13.547,-0.00092783497560843
evm.TU.Ap13.548,-1.86161308154012
evm.TU.Ap13.549,0.125475455745684
evm.TU.Ap13.55,NA
evm.TU.Ap13.550,-0.00601856460951627
evm.TU.Ap13.551,2.07693268067299
evm.TU.Ap13.552,3.52114189448822
evm.TU.Ap13.553,-0.140552445813787
evm.TU.Ap13.554,0.60968401256604
evm.TU.Ap13.555,-0.770649555752369
evm.TU.Ap13.556,0.0472959460062246
evm.TU.Ap13.557,0.735971735096844
evm.TU.Ap13.558,-0.226238985608033
evm.TU.Ap13.559,-1.44497929002023
evm.TU.Ap13.56,0.126864088073879
evm.TU.Ap13.560,-1.79156349239647
evm.TU.Ap13.561,NA
evm.TU.Ap13.562,0.0346871602098104
evm.TU.Ap13.563,-0.0838431687169116
evm.TU.Ap13.564,NA
evm.TU.Ap13.565,0.066096785814017
evm.TU.Ap13.566,0.930623155357639
evm.TU.Ap13.567,0.52532321036863
evm.TU.Ap13.568,-0.0360702408992958
evm.TU.Ap13.569,0.0948196140399605
evm.TU.Ap13.57,-0.194790156969759
evm.TU.Ap13.570,0.677091914395518
evm.TU.Ap13.571,0.594988831622753
evm.TU.Ap13.572,-0.106127110561542
evm.TU.Ap13.573,0.51371935601682
evm.TU.Ap13.574,NA
evm.TU.Ap13.575,0.189869173043997
evm.TU.Ap13.576,0.0881983152341274
evm.TU.Ap13.577,0.860097544172411
evm.TU.Ap13.578,0.289321346406429
evm.TU.Ap13.579,-0.0402788387626933
evm.TU.Ap13.58,1.10634427025693
evm.TU.Ap13.580,NA
evm.TU.Ap13.581,0.10883023409947
evm.TU.Ap13.582,-0.0360707682949662
evm.TU.Ap13.583,0.0831508739392875
evm.TU.Ap13.584,-0.0788737882231283
evm.TU.Ap13.585,-0.529767185512767
evm.TU.Ap13.586,NA
evm.TU.Ap13.587,0.159279449566944
evm.TU.Ap13.588,-0.373538497602302
evm.TU.Ap13.589,NA
evm.TU.Ap13.59,-1.22327241623355
evm.TU.Ap13.590,-0.0699567035812076
evm.TU.Ap13.591,-0.711314594666703
evm.TU.Ap13.592,NA
evm.TU.Ap13.593,NA
evm.TU.Ap13.594,-0.121607030427763
evm.TU.Ap13.595,NA
evm.TU.Ap13.596,0.0831545337697681
evm.TU.Ap13.597,-0.121526749557323
evm.TU.Ap13.598,0.637010891518682
evm.TU.Ap13.599,1.04001920770222
evm.TU.Ap13.6,-0.069955717510241
evm.TU.Ap13.60,0.818689575237009
evm.TU.Ap13.600,2.2742191076628
evm.TU.Ap13.601,0.747306172469658
evm.TU.Ap13.602,NA
evm.TU.Ap13.603,-0.0360693619051701
evm.TU.Ap13.604,-0.189576810662716
evm.TU.Ap13.605,-0.291212031324693
evm.TU.Ap13.606,NA
evm.TU.Ap13.607,NA
evm.TU.Ap13.608,NA
evm.TU.Ap13.609,NA
evm.TU.Ap13.61,NA
evm.TU.Ap13.610,1.17448982714772
evm.TU.Ap13.611,4.93314247008878
evm.TU.Ap13.612,0.147003922073068
evm.TU.Ap13.613,-0.469606265506553
evm.TU.Ap13.614,NA
evm.TU.Ap13.615,-3.78936183197505
evm.TU.Ap13.616,NA
evm.TU.Ap13.617,-0.470512069062702
evm.TU.Ap13.618,-0.233830942894473
evm.TU.Ap13.619,NA
evm.TU.Ap13.62,NA
evm.TU.Ap13.620,0.212467835133414
evm.TU.Ap13.621,NA
evm.TU.Ap13.622,-0.0703193880234869
evm.TU.Ap13.623,0.657577284837186
evm.TU.Ap13.624,-0.0677469204463584
evm.TU.Ap13.625,-0.00174532358273329
evm.TU.Ap13.626,-0.0674984356713223
evm.TU.Ap13.627,NA
evm.TU.Ap13.628,0.00456042251275251
evm.TU.Ap13.629,0.159006002409081
evm.TU.Ap13.63,NA
evm.TU.Ap13.630,-0.0567788875993642
evm.TU.Ap13.631,0.0797046718642111
evm.TU.Ap13.632,NA
evm.TU.Ap13.633,-0.503049766347352
evm.TU.Ap13.634,4.60198743003247
evm.TU.Ap13.635,0.034675788566368
evm.TU.Ap13.637,NA
evm.TU.Ap13.638_evm.TU.Ap13.636,2.04282393791706
evm.TU.Ap13.639,-0.03606936190517
evm.TU.Ap13.64,-0.336561147525525
evm.TU.Ap13.640,1.40286359765679
evm.TU.Ap13.641,1.21749327809196
evm.TU.Ap13.642,-1.02208134136776
evm.TU.Ap13.643,-2.79357242372471
evm.TU.Ap13.644,-0.133083779797089
evm.TU.Ap13.645,3.90405090613341
evm.TU.Ap13.646,-0.27202074995699
evm.TU.Ap13.647,-0.856119388186968
evm.TU.Ap13.648,-1.50701731253704
evm.TU.Ap13.649_evm.TU.Ap13.650,-0.635334568941359
evm.TU.Ap13.65,-1.21114676246538
evm.TU.Ap13.651,-2.06222701688169
evm.TU.Ap13.652,NA
evm.TU.Ap13.653,-0.742727860776274
evm.TU.Ap13.654,0.823133055498359
evm.TU.Ap13.655,-0.0823963368395022
evm.TU.Ap13.656,-0.119775268135194
evm.TU.Ap13.657,0.0192569583305026
evm.TU.Ap13.658,-0.358945227856765
evm.TU.Ap13.659,-1.3167653530718
evm.TU.Ap13.66,2.18748331223259
evm.TU.Ap13.660,-0.311158850308653
evm.TU.Ap13.661,-1.0438673085098
evm.TU.Ap13.662,-0.552264304263822
evm.TU.Ap13.663,0.887198897392164
evm.TU.Ap13.664,-0.0208575585907225
evm.TU.Ap13.665,2.16775678156005
evm.TU.Ap13.666,-1.94845756040341
evm.TU.Ap13.667,-0.318641629193318
evm.TU.Ap13.668,-0.0741025998978931
evm.TU.Ap13.669,-0.237095643312589
evm.TU.Ap13.67,0.309992966808306
evm.TU.Ap13.670,NA
evm.TU.Ap13.671,NA
evm.TU.Ap13.672,-0.0360689399880182
evm.TU.Ap13.673,0.041027710034674
evm.TU.Ap13.674,-0.155408444221237
evm.TU.Ap13.675,0.00488927629091936
evm.TU.Ap13.676,-0.00113137288762475
evm.TU.Ap13.677,-0.350657668644883
evm.TU.Ap13.678,0.248462105402027
evm.TU.Ap13.679,NA
evm.TU.Ap13.68,0.358315937552225
evm.TU.Ap13.680,0.240627648221523
evm.TU.Ap13.681,-0.383307358082554
evm.TU.Ap13.682,NA
evm.TU.Ap13.683,0.162425403037273
evm.TU.Ap13.684,-3.34570196402139
evm.TU.Ap13.685,0.220215359929381
evm.TU.Ap13.686,0.0685173555759196
evm.TU.Ap13.687,-0.0360689399880181
evm.TU.Ap13.688,-0.267041535549532
evm.TU.Ap13.689,NA
evm.TU.Ap13.69,-1.03562335148789
evm.TU.Ap13.690,NA
evm.TU.Ap13.691,0.031771046379301
evm.TU.Ap13.692,-0.872846375074333
evm.TU.Ap13.693,-0.197148923125057
evm.TU.Ap13.694,NA
evm.TU.Ap13.695,0.448456102518685
evm.TU.Ap13.696,0.0750836086134997
evm.TU.Ap13.697,-1.12445722216125
evm.TU.Ap13.698,0.251991562845981
evm.TU.Ap13.699,0.0076729387093801
evm.TU.Ap13.7,NA
evm.TU.Ap13.70,-2.07495767396388
evm.TU.Ap13.700,1.31367527016351
evm.TU.Ap13.701,0.0504235359619311
evm.TU.Ap13.702,0.719258799216362
evm.TU.Ap13.703,0.698394536486621
evm.TU.Ap13.704,NA
evm.TU.Ap13.705,NA
evm.TU.Ap13.706,NA
evm.TU.Ap13.707,0.05539140526455
evm.TU.Ap13.708,0.549409758364694
evm.TU.Ap13.709,0.367608290111682
evm.TU.Ap13.71,-9.20626817730517
evm.TU.Ap13.710,-0.964840424453912
evm.TU.Ap13.711,-0.909538303069003
evm.TU.Ap13.712,0.491733733321152
evm.TU.Ap13.713,0.183172341758918
evm.TU.Ap13.714,1.6632090538359
evm.TU.Ap13.715,4.4269290208124
evm.TU.Ap13.716,1.35802083187431
evm.TU.Ap13.717,-0.141109784888126
evm.TU.Ap13.718,0.0329796600414174
evm.TU.Ap13.719,3.245247025958
evm.TU.Ap13.72,-0.249622521948939
evm.TU.Ap13.720,0.0152220218894392
evm.TU.Ap13.721,0.457625284866522
evm.TU.Ap13.722,-0.0360698956929071
evm.TU.Ap13.723,0.244145788137113
evm.TU.Ap13.724,NA
evm.TU.Ap13.725,0.0481334092194519
evm.TU.Ap13.726,-0.112687940213662
evm.TU.Ap13.727,0.925017988072996
evm.TU.Ap13.728,NA
evm.TU.Ap13.729,0.00273113536859222
evm.TU.Ap13.73,-3.84206653033313
evm.TU.Ap13.730,NA
evm.TU.Ap13.731,1.80760730641412
evm.TU.Ap13.732,NA
evm.TU.Ap13.733,NA
evm.TU.Ap13.734,NA
evm.TU.Ap13.735,NA
evm.TU.Ap13.736,NA
evm.TU.Ap13.737,0.370862872450491
evm.TU.Ap13.738,-0.0360708013417994
evm.TU.Ap13.739,NA
evm.TU.Ap13.74,0.0424294318162592
evm.TU.Ap13.740,-0.0336995618093085
evm.TU.Ap13.741,-0.212442749747277
evm.TU.Ap13.742,0.93131400305531
evm.TU.Ap13.743,-0.423070907497195
evm.TU.Ap13.744,-7.18239395971286
evm.TU.Ap13.745,7.28360106303537
evm.TU.Ap13.746,0.350937632651606
evm.TU.Ap13.747,NA
evm.TU.Ap13.748,NA
evm.TU.Ap13.749,NA
evm.TU.Ap13.75,-3.45735581205267
evm.TU.Ap13.750,NA
evm.TU.Ap13.751,NA
evm.TU.Ap13.752,-0.415023128196241
evm.TU.Ap13.753,-0.0360708541440185
evm.TU.Ap13.754,-0.036069438616251
evm.TU.Ap13.755,NA
evm.TU.Ap13.756,NA
evm.TU.Ap13.757,NA
evm.TU.Ap13.758,0.16629152924243
evm.TU.Ap13.759,-0.246140579079891
evm.TU.Ap13.76,-4.84607387855157
evm.TU.Ap13.760,NA
evm.TU.Ap13.761,NA
evm.TU.Ap13.762,NA
evm.TU.Ap13.763,-1.05988820148552
evm.TU.Ap13.764,0.0882250911864124
evm.TU.Ap13.765,-0.225814384868605
evm.TU.Ap13.766_evm.TU.Ap13.767,NA
evm.TU.Ap13.768,-0.102734946051712
evm.TU.Ap13.769,1.7062856598844
evm.TU.Ap13.77,0.118387241567303
evm.TU.Ap13.770,-0.0699567035812076
evm.TU.Ap13.771,NA
evm.TU.Ap13.772,NA
evm.TU.Ap13.773,NA
evm.TU.Ap13.774,-0.456777473252353
evm.TU.Ap13.775,NA
evm.TU.Ap13.776,0.068518903428184
evm.TU.Ap13.777,0.163167927397268
evm.TU.Ap13.778,-0.619279810476417
evm.TU.Ap13.779,-3.40908436231123
evm.TU.Ap13.78,-0.122877367387356
evm.TU.Ap13.780,-4.46541852651401
evm.TU.Ap13.781,0.111513090096699
evm.TU.Ap13.782,3.7543279346347
evm.TU.Ap13.783,0.00267627205196549
evm.TU.Ap13.784,-0.104909756487284
evm.TU.Ap13.785,-0.454176820442193
evm.TU.Ap13.786,NA
evm.TU.Ap13.787,-0.0629004414325133
evm.TU.Ap13.788,-1.28454582600159
evm.TU.Ap13.789,0.19862626452922
evm.TU.Ap13.79,0.314705263814775
evm.TU.Ap13.790,-7.40917257887857
evm.TU.Ap13.791,-0.684296906554222
evm.TU.Ap13.792,0.109524472596731
evm.TU.Ap13.793_evm.TU.Ap13.794,0.0946735391007415
evm.TU.Ap13.795,0.0619105049153003
evm.TU.Ap13.796,-2.42272467622542
evm.TU.Ap13.797,-0.0489253598296912
evm.TU.Ap13.798,2.75783231635567
evm.TU.Ap13.799,0.199692753898962
evm.TU.Ap13.8,-0.000928718432593053
evm.TU.Ap13.80,0.068518903428184
evm.TU.Ap13.800,-0.000928718432593053
evm.TU.Ap13.801_evm.TU.Ap13.802,-2.06556870930246
evm.TU.Ap13.803,NA
evm.TU.Ap13.804,0.0317719981928539
evm.TU.Ap13.805,-0.403960107441687
evm.TU.Ap13.806,NA
evm.TU.Ap13.807,0.276701676414372
evm.TU.Ap13.808,NA
evm.TU.Ap13.809,NA
evm.TU.Ap13.81,NA
evm.TU.Ap13.810,5.21164857590013
evm.TU.Ap13.811,NA
evm.TU.Ap13.812,-0.818121861717018
evm.TU.Ap13.813,0.0410358337293615
evm.TU.Ap13.814,-0.0360711550534998
evm.TU.Ap13.815,-0.73728202960094
evm.TU.Ap13.816,-0.105165802527676
evm.TU.Ap13.817,-0.0602254069137802
evm.TU.Ap13.818,-0.194152306541152
evm.TU.Ap13.819,-0.036069438616251
evm.TU.Ap13.82,NA
evm.TU.Ap13.820,NA
evm.TU.Ap13.821,0.142787766751095
evm.TU.Ap13.822,NA
evm.TU.Ap13.823,-0.289793769741739
evm.TU.Ap13.824,0.511826320415185
evm.TU.Ap13.825,0.759403481805161
evm.TU.Ap13.826,-0.0331745131322868
evm.TU.Ap13.827,2.24906234561522
evm.TU.Ap13.828,-0.24322971363589
evm.TU.Ap13.829,0.933361311772792
evm.TU.Ap13.83,-0.418365100326723
evm.TU.Ap13.830,1.24729391391367
evm.TU.Ap13.831,1.73189174988414
evm.TU.Ap13.832,NA
evm.TU.Ap13.833,0.155825230443264
evm.TU.Ap13.834,NA
evm.TU.Ap13.835,NA
evm.TU.Ap13.836,NA
evm.TU.Ap13.837,NA
evm.TU.Ap13.838,0.339824594872789
evm.TU.Ap13.839,NA
evm.TU.Ap13.84,0.428017584138773
evm.TU.Ap13.840,NA
evm.TU.Ap13.841,NA
evm.TU.Ap13.842,0.172836509635293
evm.TU.Ap13.843,-0.00092868445389366
evm.TU.Ap13.844,-0.715619080823701
evm.TU.Ap13.845,-0.462764106745602
evm.TU.Ap13.846,-0.0107314019652982
evm.TU.Ap13.847,-0.00213891148039885
evm.TU.Ap13.848,0.070686229851975
evm.TU.Ap13.849,-0.127326918396635
evm.TU.Ap13.85,-0.103181996123786
evm.TU.Ap13.850,NA
evm.TU.Ap13.851,NA
evm.TU.Ap13.852,NA
evm.TU.Ap13.853,NA
evm.TU.Ap13.854,1.46896898327828
evm.TU.Ap13.855,-3.38798772981311
evm.TU.Ap13.856,NA
evm.TU.Ap13.857,NA
evm.TU.Ap13.858,0.191824133147199
evm.TU.Ap13.859,NA
evm.TU.Ap13.86,0.6829168592879
evm.TU.Ap13.860,NA
evm.TU.Ap13.861,NA
evm.TU.Ap13.862,NA
evm.TU.Ap13.863,-0.000928276704003402
evm.TU.Ap13.864,NA
evm.TU.Ap13.865,NA
evm.TU.Ap13.866,1.69110569235347
evm.TU.Ap13.867,0.0317719981928539
evm.TU.Ap13.868,NA
evm.TU.Ap13.869,NA
evm.TU.Ap13.87,4.38067289426549
evm.TU.Ap13.870,0.968131396246253
evm.TU.Ap13.871,NA
evm.TU.Ap13.872,-0.742768329724135
evm.TU.Ap13.873,-0.211279984574345
evm.TU.Ap13.874,-0.936102430065661
evm.TU.Ap13.875,0.90393083122351
evm.TU.Ap13.876,NA
evm.TU.Ap13.877,NA
evm.TU.Ap13.878,-0.135232987387528
evm.TU.Ap13.879,0.00902003262257353
evm.TU.Ap13.88,-0.0415667471620478
evm.TU.Ap13.880,NA
evm.TU.Ap13.881,0.0909735053745032
evm.TU.Ap13.882,-0.315131185728263
evm.TU.Ap13.883,0.0310572561281513
evm.TU.Ap13.884,-0.267232566375751
evm.TU.Ap13.885,-2.23912067910569
evm.TU.Ap13.886,0.323328742254501
evm.TU.Ap13.887,0.00572490976928183
evm.TU.Ap13.888,-0.376925867748353
evm.TU.Ap13.889,NA
evm.TU.Ap13.89,-0.635640310450157
evm.TU.Ap13.890,-0.739216812509088
evm.TU.Ap13.891,-3.34574857436244
evm.TU.Ap13.892,NA
evm.TU.Ap13.893,-0.544604576094984
evm.TU.Ap13.894,NA
evm.TU.Ap13.895,NA
evm.TU.Ap13.896,NA
evm.TU.Ap13.897,-0.0886463666399526
evm.TU.Ap13.898,-0.0360693970644585
evm.TU.Ap13.899,-0.0671912247907814
evm.TU.Ap13.9,-0.0092829908537095
evm.TU.Ap13.90,-0.000946172212296532
evm.TU.Ap13.900,0.291655626675952
evm.TU.Ap13.901,2.01249040576024
evm.TU.Ap13.902,2.4407255834696
evm.TU.Ap13.903,2.18691098475293
evm.TU.Ap13.904,-1.84983247726637
evm.TU.Ap13.905,NA
evm.TU.Ap13.906,-0.961238696786319
evm.TU.Ap13.907,-0.106077265626268
evm.TU.Ap13.908,1.26502816915542
evm.TU.Ap13.909,0.820284910702378
evm.TU.Ap13.91,0.852130185932832
evm.TU.Ap13.910,-4.71553422528868
evm.TU.Ap13.911,-0.112689410339482
evm.TU.Ap13.912,NA
evm.TU.Ap13.913,-0.036070840923079
evm.TU.Ap13.914,-0.507351733695526
evm.TU.Ap13.915,0.0317706261802342
evm.TU.Ap13.916,NA
evm.TU.Ap13.917,-0.0336879597032591
evm.TU.Ap13.918,NA
evm.TU.Ap13.919,0.0398193681155736
evm.TU.Ap13.92,3.29308083834754
evm.TU.Ap13.920,0.157142592814564
evm.TU.Ap13.921,-0.142183306164875
evm.TU.Ap13.922,0.964745900925956
evm.TU.Ap13.923,0.833112930265124
evm.TU.Ap13.924,-3.67430793175809
evm.TU.Ap13.925,0.119303777639589
evm.TU.Ap13.926,0.0685182613349975
evm.TU.Ap13.927,-0.0360689399880182
evm.TU.Ap13.928,0.0500025189153902
evm.TU.Ap13.929,0.0737568454271481
evm.TU.Ap13.93,-0.189818839559191
evm.TU.Ap13.930,0.612461705609516
evm.TU.Ap13.931,-0.121497918630895
evm.TU.Ap13.932,0.291232980935633
evm.TU.Ap13.933,-15.616624963323
evm.TU.Ap13.934,2.7417894109654
evm.TU.Ap13.935,-1.4400315157127
evm.TU.Ap13.936,-0.656078105791726
evm.TU.Ap13.937,-2.7099115103668
evm.TU.Ap13.938,0.277583231074059
evm.TU.Ap13.939,-0.38688809624972
evm.TU.Ap13.94,0.346473489538611
evm.TU.Ap13.940,0.182914608256472
evm.TU.Ap13.941,0.139730076067259
evm.TU.Ap13.942,-0.197750562504103
evm.TU.Ap13.943,NA
evm.TU.Ap13.944,0.0896130259315013
evm.TU.Ap13.945,0.0317719981928539
evm.TU.Ap13.946,-0.00564029646358522
evm.TU.Ap13.947,0.0317715779934062
evm.TU.Ap13.948,-0.345938167862593
evm.TU.Ap13.949,-0.776615568693119
evm.TU.Ap13.95,-0.164794128846991
evm.TU.Ap13.950,NA
evm.TU.Ap13.951,NA
evm.TU.Ap13.952,-0.0641865141845194
evm.TU.Ap13.953,-0.0014083027051251
evm.TU.Ap13.954,NA
evm.TU.Ap13.955,NA
evm.TU.Ap13.956,1.13399582851473
evm.TU.Ap13.957,0.982890547390837
evm.TU.Ap13.958,0.00619100627435539
evm.TU.Ap13.959,-0.404768414885897
evm.TU.Ap13.96,0.00424977123943883
evm.TU.Ap13.960,0.198660974847415
evm.TU.Ap13.961,0.223367527251674
evm.TU.Ap13.962,-0.445183446528905
evm.TU.Ap13.963,NA
evm.TU.Ap13.964,NA
evm.TU.Ap13.965,-0.315837207366716
evm.TU.Ap13.966,-0.0469345238997432
evm.TU.Ap13.967,0.62881512845798
evm.TU.Ap13.968,2.65730255153874
evm.TU.Ap13.969,-2.68556233829612
evm.TU.Ap13.97,NA
evm.TU.Ap13.970,-0.0491708826827141
evm.TU.Ap13.971,-1.19295444597355
evm.TU.Ap13.972,0.299073512295516
evm.TU.Ap13.973,4.481120592186
evm.TU.Ap13.974,0.464984694337633
evm.TU.Ap13.975,-0.143258135321194
evm.TU.Ap13.976,2.25879526152118
evm.TU.Ap13.977,-0.760763884765814
evm.TU.Ap13.978,2.56097406375322
evm.TU.Ap13.979,0.14248832773374
evm.TU.Ap13.98,0.0399489448140006
evm.TU.Ap13.980,-0.680940229876718
evm.TU.Ap13.981,0.347950739852257
evm.TU.Ap13.982,-0.914031622931191
evm.TU.Ap13.983,0.0317719981928539
evm.TU.Ap13.984,-0.0547928526238591
evm.TU.Ap13.985,2.55055413800015
evm.TU.Ap13.986,0.607092244045562
evm.TU.Ap13.987,-0.416394787416298
evm.TU.Ap13.988,-0.483492315795485
evm.TU.Ap13.989,-0.626454519509817
evm.TU.Ap13.99,-0.0888583387743762
evm.TU.Ap13.990,0.631948106065569
evm.TU.Ap13.991,-0.000928718432593164
evm.TU.Ap13.992,NA
evm.TU.Ap13.993,NA
evm.TU.Ap13.994,NA
evm.TU.Ap13.995,NA
evm.TU.Ap13.996,-6.01962994105393
evm.TU.Ap13.997,-0.232627711671721
evm.TU.Ap13.998,-3.29435142161226
evm.TU.Ap13.999,-5.52926366214475
evm.TU.Ap14.1,0.119539570416245
evm.TU.Ap14.10,1.61147449675319
evm.TU.Ap14.100,0.0862157113336426
evm.TU.Ap14.1000,NA
evm.TU.Ap14.1001,NA
evm.TU.Ap14.1002,NA
evm.TU.Ap14.1003,NA
evm.TU.Ap14.1004,NA
evm.TU.Ap14.1005,-5.49838014092839
evm.TU.Ap14.1006,NA
evm.TU.Ap14.1007,NA
evm.TU.Ap14.1008,NA
evm.TU.Ap14.1009,3.1958165794025
evm.TU.Ap14.101,-0.0163329019131853
evm.TU.Ap14.1010,1.40383688281877
evm.TU.Ap14.1011,-0.62045801136481
evm.TU.Ap14.1012,0.472567758930524
evm.TU.Ap14.1013,1.7614687759273
evm.TU.Ap14.1014,-1.2838891434301
evm.TU.Ap14.1015,-1.7408266418146
evm.TU.Ap14.1016,0.386628826843026
evm.TU.Ap14.1017,0.0830821574523255
evm.TU.Ap14.1018,0.351804476141039
evm.TU.Ap14.1019,-0.828242691172345
evm.TU.Ap14.102,1.69794825923016
evm.TU.Ap14.1020,1.36670059757496
evm.TU.Ap14.1021,1.05171523469865
evm.TU.Ap14.1022,-9.04705539791725
evm.TU.Ap14.1023,4.97548560962662
evm.TU.Ap14.1024,-3.77170229551666
evm.TU.Ap14.1025,-0.609304739500411
evm.TU.Ap14.1026,-0.259977229529583
evm.TU.Ap14.1027,-0.330513952101476
evm.TU.Ap14.1028,-0.0360703112179326
evm.TU.Ap14.1029,0.475539717150155
evm.TU.Ap14.103,-3.16880171370908
evm.TU.Ap14.1030,-0.0360693970644585
evm.TU.Ap14.1031,-3.4402048160079
evm.TU.Ap14.1032,-0.0699557175102409
evm.TU.Ap14.1033,NA
evm.TU.Ap14.1034,0.340704283157228
evm.TU.Ap14.1035,1.67611387178949
evm.TU.Ap14.1036,-0.0445003954210548
evm.TU.Ap14.1037,NA
evm.TU.Ap14.1038,NA
evm.TU.Ap14.1039,NA
evm.TU.Ap14.104,-0.219950630613477
evm.TU.Ap14.1040,NA
evm.TU.Ap14.1041,NA
evm.TU.Ap14.1042,-0.212095208911679
evm.TU.Ap14.1043,-0.0829759807766225
evm.TU.Ap14.1044,NA
evm.TU.Ap14.1045,-0.872558549300611
evm.TU.Ap14.1046,NA
evm.TU.Ap14.1047,-0.0562369378648698
evm.TU.Ap14.1048,0.143833916370845
evm.TU.Ap14.1049,-0.0783336577979871
evm.TU.Ap14.105,0.304659443382406
evm.TU.Ap14.1050,NA
evm.TU.Ap14.1051,NA
evm.TU.Ap14.1052,NA
evm.TU.Ap14.1053,-0.114817051747109
evm.TU.Ap14.1054,-0.135813804594567
evm.TU.Ap14.1055,0.782319830394719
evm.TU.Ap14.1056,-0.369356639291753
evm.TU.Ap14.1057,0.300406020277196
evm.TU.Ap14.1058,-1.97854946150881
evm.TU.Ap14.1059,0.0317715429772729
evm.TU.Ap14.106,-10.4477670076018
evm.TU.Ap14.1060,-0.0684039148829146
evm.TU.Ap14.1061,1.46654348232267
evm.TU.Ap14.1062,2.19706900121354
evm.TU.Ap14.1063,NA
evm.TU.Ap14.1064,NA
evm.TU.Ap14.1065,NA
evm.TU.Ap14.1066,NA
evm.TU.Ap14.1067,0.620875753756055
evm.TU.Ap14.1068,-16.4446677127322
evm.TU.Ap14.1069,-0.0360689399880181
evm.TU.Ap14.107,NA
evm.TU.Ap14.1070,NA
evm.TU.Ap14.1071,-5.55622126183328
evm.TU.Ap14.1072,-0.0360689399880181
evm.TU.Ap14.1073,-0.158114915430771
evm.TU.Ap14.1074,NA
evm.TU.Ap14.1075,NA
evm.TU.Ap14.1076,NA
evm.TU.Ap14.1077,NA
evm.TU.Ap14.1078,1.0210833522373
evm.TU.Ap14.1079,3.53477239151929
evm.TU.Ap14.108,0.0317719981928539
evm.TU.Ap14.1080,NA
evm.TU.Ap14.1081,0.875142780503325
evm.TU.Ap14.1082,NA
evm.TU.Ap14.1083,-0.505843345310931
evm.TU.Ap14.1084,NA
